url,title,date,summary
https://www.detik.com/jabar/berita/d-6864374/saeful-hanya-perlu-ketenangan-biar-lulus-praktik-sim-c-model-baru,Saeful Hanya Perlu Ketenangan Biar Lulus Praktik SIM C Model Baru,2023-08-08 13:20:00,Polres Tasikmalaya mulai menerapkan lintasan ujian praktik SIM C model baru. Perubahan ini disambut baik oleh warga pemohon SIM C karena dianggap lebih mudah.
https://www.detik.com/jabar/berita/d-6863548/5-fakta-hujan-tak-biasa-di-tasikmalaya,5 Fakta Hujan Tak Biasa di Tasikmalaya,2023-08-08 12:30:00,"Fenomena aneh dirasakan warga di Kota Tasikmalaya. Saat hujan deras mengguyur wilayah tersebut, air ternyata hanya turun ke satu rumah warga di sana."
https://www.detik.com/jabar/berita/d-6864480/lomba-agustusan-renggut-2-nyawa-di-tasikmalaya-ini-kata-polisi,"Lomba Agustusan Renggut 2 Nyawa di Tasikmalaya, Ini Kata Polisi",2023-08-08 12:00:00,Peringatan 17 Agustus tahun lalu menyisakan catatan kelam di Kota Tasikmalaya. Dua warga meninggal dunia saat gegap gempita perlombaan.
https://www.detik.com/jabar/berita/d-6862471/curhat-tukang-kiridit-asal-tasikmalaya-yang-keok-dihajar-kosipa,Curhat Tukang Kiridit Asal Tasikmalaya yang Keok 'Dihajar' Kosipa,2023-08-08 10:30:00,"Dede (43) merupakan salah satu tukang kiridit asal Tasikmalaya. Profesi yang dulu sangat menjanjikan itu, kini redup seiring hadirnya rentenir berkedok Kosipa."
https://www.detik.com/jabar/berita/d-6862470/lika-liku-tukang-kiridit-tasikmalaya-bayar-cicilan-pakai-kopi-segelas,"Lika-liku Tukang Kiridit Tasikmalaya, Bayar Cicilan Pakai Kopi Segelas",2023-08-08 09:00:00,Mengenal profesi tukang kiridit yang terkenal dari Tasikmalaya. Kini pelanggan mereka semakin menyusut.
https://www.detik.com/jabar/berita/d-6862469/asal-usul-tasikmalaya-jadi-kampung-halaman-tukang-kiridit,Asal-usul Tasikmalaya Jadi Kampung Halaman Tukang Kiridit,2023-08-08 07:30:00,Satu dari sekian banyak sebutan yang melekat pada Tasikmalaya adalah daerah asal Tukang Kiridit atau tukang kredit. Tak main-main kiprah pelakunya menasional.
https://news.detik.com/berita/d-6862945/heboh-hujan-guyur-1-rumah-di-tasikmalaya-ini-penjelasan-bmkg,"Heboh Hujan Guyur 1 Rumah di Tasikmalaya, Ini Penjelasan BMKG",2023-08-07 13:33:00,Fenomena aneh itu lantas membuat tetangga Deni bigung.
https://www.detik.com/jabar/berita/d-6861983/fenomena-aneh-hujan-hanya-guyur-satu-rumah-di-tasikmalaya,Fenomena Aneh Hujan Hanya Guyur Satu Rumah di Tasikmalaya,2023-08-07 06:31:00,"Fenomena aneh dirasakan warga di Kota Tasikmalaya. Hujan deras hanya mengguyur satu rumah di Kampung Margalaksana, Kecamatan Tawang, Kota Tasikmalaya."
https://www.detik.com/jabar/berita/d-6861822/penjelasan-bmkg-soal-hujan-hanya-guyur-1-rumah-warga-di-tasik,Penjelasan BMKG soal Hujan Hanya Guyur 1 Rumah Warga di Tasik,2023-08-06 19:13:00,"BMKG memberikan penjelasan mengenai hujan deras yang hanya mengguyur 1 rumah di Kampung Margalaksana, Kelurahan Kahuripan, Kecamatan Tawang, Kota Tasikmalaya."
https://www.detik.com/jabar/berita/d-6861771/restu-pertama-dari-ibunda-untuk-ridwan-kamil-menjajal-jakarta,Restu Pertama dari Ibunda untuk Ridwan Kamil 'Menjajal' Jakarta,2023-08-06 18:45:00,Langkah politik Ridwan Kamil hingga kini memang masih menyisakan tanda tanya. Kemana langkah politiknya akan berjalan di 2024.
https://www.detik.com/jabar/berita/d-6861655/aneh-tapi-nyata-hujan-hanya-guyur-1-rumah-warga-di-tasikmalaya,Aneh tapi Nyata: Hujan Hanya Guyur 1 Rumah Warga di Tasikmalaya,2023-08-06 16:45:00,"Warga Kampung Margalaksana, Kelurahan Kahuripan, Kecamatan Tawang, Kota Tasikmalaya mendadak heboh menyusul adanya hujan deras yang hanya mengguyur satu rumah."
https://www.detik.com/jabar/berita/d-6861579/gegara-jemuran-pria-tasik-ngamuk-sambil-bawa-pisau,"Gegara Jemuran, Pria Tasik Ngamuk Sambil Bawa Pisau",2023-08-06 15:51:00,Seorang pria mengamuk di Kota Tasikmalaya. Sambil menghunus pisau pria berinisial YS (34) ini mengamuk dan melakukan tindakan yang meresahkan warga.
https://www.detik.com/sumut/berita/d-6860844/daftar-pahlawan-nasional-indonesia-dari-sumatera-utara-sudah-tahu,"Daftar Pahlawan Nasional Indonesia dari Sumatera Utara, Sudah Tahu?",2023-08-06 08:00:00,Ternyata banyak pahlawan yang berasal dari Sumatera Utara. Siapa saja? Berikut detikSumut rangkum.
https://www.detik.com/jabar/berita/d-6860326/truk-masuk-jurang-di-gentong-tasikmalaya-bocah-12-tahun-tewas,"Truk Masuk Jurang di Gentong Tasikmalaya, Bocah 12 Tahun Tewas!",2023-08-05 14:02:00,Truk masuk jurang terjadi di Tasikmalaya pada Sabtu (5/8/2023). Bocah berusia 12 tahun tewas dalam kecelakaan tersebut.
https://www.detik.com/jabar/berita/d-6859670/ono-surono-kami-coba-samakan-persepsi-untuk-menangkan-ganjar-di-jabar,Ono Surono: Kami Coba Samakan Persepsi untuk Menangkan Ganjar di Jabar,2023-08-04 20:28:00,"Ono mengatakan pertemuan ini digelar pertama kalinya dengan partai-partai yang telah bekerja sama mendukung, mengusung, dan memenangkan Ganjar Pranowo di Jabar."
https://www.detik.com/jabar/berita/d-6857226/langgar-aturan-reklame-raksasa-di-tasikmalaya-dibongkar,"Langgar Aturan, Reklame Raksasa di Tasikmalaya Dibongkar",2023-08-03 23:30:00,Petugas Satpol PP melakukan pembongkaran terhadap bangunan reklame yang berdiri di median jalan. Keberadaan reklame ini dianggap melanggar aturan.
https://www.detik.com/jabar/berita/d-6857463/jabar-hari-ini-rocky-gerung-dilaporkan-ke-polda-hingga-persib-didenda,Jabar Hari Ini: Rocky Gerung Dilaporkan ke Polda hingga Persib Didenda,2023-08-03 22:01:00,Beragam peristiwa terjadi di Jawa Barat (Jabar) hari ini. Mulai dari Rocky Gerung yang dilaporkan ke Polda Jabar hingga Persib didenda Rp 25 juta.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6856635/akhir-pelarian-bang-jago-penganiaya-sopir-truk-pertamina-di-tasik,Akhir Pelarian Bang Jago Penganiaya Sopir Truk Pertamina di Tasik,2023-08-03 15:10:00,Dua bang jago yang memukuli sopir truk tangki Pertamina di Tasikmalaya ditangkap polisi. Keduanya kini harus bertanggung jawab atas perbuatannya.
https://www.detik.com/jabar/hukum-dan-kriminal/d-6856797/ulah-bejat-elon-perkosa-abg-tasikmalaya-hingga-hamil-6-bulan,Ulah Bejat Elon Perkosa ABG Tasikmalaya hingga Hamil 6 Bulan,2023-08-03 14:37:00,Elon Suherlan harus mendekam di balik jeruji besi. Dia dengan beringasnya memperkosa ABG perempuan yang tak lain tetangganya hingga hamil 6 bulan.
https://www.detik.com/jabar/wisata/d-6854834/ciamis-bakal-punya-wisata-kebun-binatang-mini-ini-penampakannya,"Ciamis Bakal Punya Wisata Kebun Binatang Mini, Ini Penampakannya",2023-08-03 05:30:00,Wisata Edukasi Bumi Pakarangan akan segera hadir di Ciamis. Di sini nantinya pengunjung bisa berwisata dengan konsep kebun binatang mini & kolam renang.
https://www.detik.com/jabar/berita/d-6854727/5-wilayah-di-kota-tasikmalaya-terancam-krisis-air-bersih,5 Wilayah di Kota Tasikmalaya Terancam Krisis Air Bersih,2023-08-03 02:00:00,"Pemkot Tasikmalaya menyiapkan segala hal untuk menghadapi musim kemarau. Berdasarkan kajian, ada 5 wilayah di Kota Tasikmalaya yang terancam krisis air bersih."
https://food.detik.com/berita-boga/d-6854256/cerita-pemenang-lomba-makan-snack-terpedas-di-indonesia,Cerita Pemenang Lomba Makan Snack Terpedas di Indonesia,2023-08-02 10:16:00,Kontes makan camilan terpedas ini diadakan oleh BonCabe yang meluncurkan produk terbaru yaitu Snack BonCabe Makaroni Level 50 Max End.
https://www.detik.com/sulsel/berita/d-6853625/20-contoh-teks-cerita-sejarah-tentang-pahlawan-beserta-strukturnya,20 Contoh Teks Cerita Sejarah Tentang Pahlawan Beserta Strukturnya,2023-08-01 22:00:00,berikut 20 contoh teks cerita sejarah tentang pahlawan lengkap dengan penjelasan strukturnya. Cek selengkapnya di sini!
https://www.detik.com/jabar/berita/d-6851410/restu-ibunda-agar-ridwan-kamil-jadi-gubernur-dki,Restu Ibunda agar Ridwan Kamil Jadi Gubernur DKI,2023-08-01 07:30:00,Ridwan Kamil direstui sang ibunda untuk maju jadi Gubernur DKI Jakarta. Begini reaksi Ridwan Kamil atas restu sang ibunda?
https://www.detik.com/jabar/berita/d-6851824/16-kepala-daerah-di-jabar-bakal-lengser-akhir-tahun-ini,16 Kepala Daerah di Jabar Bakal Lengser Akhir Tahun Ini,2023-08-01 06:45:00,Sebanyak 16 kepala daerah di Jabar akan habis masa jabatannya pada akhir 2023 ini. Dari daerah mana saja mereka?
https://www.detik.com/jabar/berita/d-6851655/jabar-hari-ini-viral-ritual-syiah-di-bandung,Jabar Hari Ini: Viral Ritual Syiah di Bandung,2023-07-31 22:10:00,"Beragam peristiwa terjadi di Jawa Barat hari ini, Senin (31/7/2023), dari mulai viral ritual Syiah di Bandung hingga evakuasi kaleng biskuit di kepala balita."
https://www.detik.com/jabar/berita/d-6851249/hasil-evaluasi-disdik-tasik-soal-pungutan-siswa-cerdas-istimewa,Hasil Evaluasi Disdik Tasik Soal Pungutan Siswa Cerdas Istimewa,2023-07-31 20:00:00,Dinas Pendidikan Kota Tasikmalaya telah selesai melakukan evaluasi terhadap kasus pungutan hingga Rp 8 juta terhadap siswa kelas Cerdas Istimewa.
https://www.detik.com/jabar/berita/d-6850758/ridwan-kamil-usulkan-nama-pj-walkot-bandung-ke-kemendagri-siapa,"Ridwan Kamil Usulkan Nama PJ Walkot Bandung ke Kemendagri, Siapa?",2023-07-31 17:00:00,Gubernur Jabar Ridwan Kamil telah mengusulkan nama Penjabat (Pj) Wali Kota Bandung. Usulan nama tersebut akan diserahkan ke Kemendagri.
https://www.detik.com/jabar/berita/d-6850862/guru-madrasah-tasikmalaya-protes-aturan-asn-cuma-kerja-5-hari,Guru Madrasah Tasikmalaya Protes Aturan ASN Cuma Kerja 5 Hari,2023-07-31 14:35:00,"Massa guru madrasah di Kota Tasikmalaya menggelar aksi demonstrasi ke gedung DPRD Kota Tasikmalaya, Senin (31/7/2023)."
